YEAR,TITLE,citations
2019,Self-Routing Capsule Networks,36
2019,Temporal FiLM: Capturing Long-Range Sequence Dependencies with Feature-Wise Modulations.,14
2019,A Fourier Perspective on Model Robustness in Computer Vision,167
2019,A Graph Theoretic Framework of Recomputation Algorithms for Memory-Efficient Backpropagation,14
2019,A Mean Field Theory of Quantized Deep Networks: The Quantization-Depth Trade-Off,12
2019,AutoAssist: A Framework to Accelerate Training of Deep Neural Networks,9
2019,Backprop with Approximate Activations for Memory-efficient Network Training,6
2019,Bridging Machine Learning and Logical Reasoning by Abductive Learning,39
2019,E2-Train: Training State-of-the-art CNNs with Over 80% Less Energy,29
2019,Hybrid 8-bit Floating Point (HFP8) Training and Inference for Deep Neural Networks,66
2019,Initialization of ReLUs for Dynamical Isometry,10
2019,Invert to Learn to Invert,46
2019,Learning Data Manipulation for Augmentation and Weighting,52
2019,Robust Bi-Tempered Logistic Loss Based on Bregman Divergences,53
2019,When does label smoothing help?,554
2019,Explaining Landscape Connectivity of Low-cost Solutions for Multilayer Nets,39
2019,Leader Stochastic Gradient Descent for Distributed Training of Deep Learning Models,4
2019,Learning Neural Networks with Adaptive Regularization,10
2019,Memory Efficient Adaptive Optimization,12
2019,On the Convergence Rate of Training Recurrent Neural Networks,103
2019,SGD on Neural Networks Learns Functions of Increasing Complexity,75
2019,Towards Understanding the Importance of Shortcut Connections in Residual Networks,21
2019,Trivializations for Gradient-Based Optimization on Manifolds,45
2019,Using Statistics to Automate Stochastic Optimization,11
2019,Which Algorithmic Choices Matter at Which Batch Sizes?  Insights From a Noisy Quadratic Model,45
2019,Wide Neural Networks of Any Depth Evolve as Linear Models Under Gradient Descent,423
2019,A Bayesian Theory of Conformity in Collective Decision Making,4
2019,Modeling Expectation Violation in Intuitive Physics with Coarse Probabilistic Object Representations,28
2019,Compositional generalization through meta sequence-to-sequence learning,100
2019,Universality and individuality in neural dynamics across large populations of recurrent networks,56
2019,A neurally plausible model for online recognition and postdiction in a dynamical environment,4
2019,A Normative Theory for Causal Inference and Bayes Factor Computation in Neural Circuits,3
2019,A unified theory for the origin of grid cells through the lens of pattern formation,28
2019,Approximate Bayesian Inference for a Mechanistic Model of Vesicle Release at a Ribbon Synapse,8
2019,Bipartite expander Hopfield networks as self-decoding high-capacity error correcting codes,9
2019,Comparison Against Task Driven Artificial Neural Networks Reveals Functional Organization of Mouse Visual Cortex,13
2019,Flexible information routing in neural populations through stochastic comodulation,7
2019,Nonlinear scaling of resource allocation in sensory bottlenecks,1
2019,A Similarity-preserving Network Trained on Transformed Images Recapitulates Salient Features of the Fly Motion Detection Circuit,6
2019,BehaveNet: nonlinear embedding and Bayesian neural decoding of behavioral videos,33
2019,Brain-Like Object Recognition with High-Performing Shallow Recurrent ANNs,77
2019,Infra-slow brain dynamics as a marker for cognitive function and decline,1
2019,Abstract Reasoning with Distracting Features,28
2019,Learning Perceptual Inference by Contrasting,44
2019,A Linearly Convergent Method for Non-Smooth Non-Convex Optimization on the Grassmannian with Applications to Robust Subspace and Dictionary Learning,15
2019,Competitive Gradient Descent,62
2019,DINGO: Distributed Newton-Type Method for Gradient-Norm Optimization,21
2019,Efficient Smooth Non-Convex Stochastic Compositional Optimization via Stochastic Recursive Gradient Descent,9
2019,Efficiently avoiding saddle points with zero order methods: No gradients required ,11
2019,Escaping from saddle points on Riemannian manifolds,33
2019,Exponentially convergent stochastic k-PCA without variance reduction,12
2019,First-order methods almost always avoid saddle points: The case of vanishing step-sizes,19
2019,Learning Sparse Distributions using Iterative Hard Thresholding,1
2019,Local SGD with  Periodic Averaging: Tighter Analysis  and Adaptive Synchronization ,86
2019,Max-value Entropy Search for Multi-Objective Bayesian Optimization,47
2019,Solving a Class of Non-Convex Min-Max Games Using Iterative First Order Methods,149
2019,Alleviating Label Switching with Optimal Transport,5
2019,Beating SGD Saturation with Tail-Averaging  and Minibatching,18
2019,Continuous-time Models for Stochastic Optimization Algorithms,10
2019,Distributed estimation of the inverse Hessian by determinantal averaging,14
2019,"The Step Decay Schedule: A Near Optimal, Geometrically Decaying Learning Rate Procedure For Least Squares",42
2019,"Think out of the ""Box"": Generically-Constrained Asynchronous Composite Optimization and Hedging",1
2019,Variance Reduction for Matrix Games,30
2019,Control What You Can: Intrinsically Motivated Task-Planning Agent,11
2019,Depth-First Proof-Number Search with Heuristic Edge Cost and Application to Chemical Synthesis Planning,14
2019,Maximum Entropy Monte-Carlo Planning,11
2019,"Non-Stationary Markov Decision Processes, a Worst-Case Approach using Model-Based Reinforcement Learning",28
2019,Planning in entropy-regularized Markov decision processes and games,6
2019,Planning with Goal-Conditioned Policies,64
2019,Regression Planning Networks,11
2019,Search on the Replay Buffer: Bridging Planning and Reinforcement Learning,106
2019,A Composable Specification Language for Reinforcement Learning Tasks,24
2019,A Generalized Algorithm for Multi-Objective Reinforcement Learning and Policy Adaptation,51
2019,A Kernel Loss for Solving the Bellman Equation,34
2019,Adaptive Temporal-Difference Learning for Policy Evaluation with Per-State Uncertainty Estimates,2
2019,Curriculum-guided Hindsight Experience Replay,45
2019,Distributional Policy Optimization: An Alternative Approach for Continuous Control,17
2019,Mo' States Mo' Problems: Emergency Stop Mechanisms from Observation,3
2019,Generalization in Reinforcement Learning with Selective Noise Injection and Information Bottleneck,56
2019,Goal-conditioned Imitation Learning,64
2019,Gossip-based Actor-Learner Architectures for Deep Reinforcement Learning,15
2019,Imitation-Projected Programmatic Reinforcement Learning,26
2019,Reinforcement Learning with Convex Constraints ,37
2019,RUDDER: Return Decomposition for Delayed Rewards,101
2019,Shaping Belief States with Generative Environment Models for RL,50
2019,Towards Interpretable Reinforcement Learning Using Attention Augmented Agents,72
2019,Efficient Near-Optimal Testing of Community Changes in Balanced Stochastic Block Models,5
2019,Estimating Entropy of Distributions in Constant Space,3
2019,Gradient Information for Representation and Modeling,4
2019,On The Classification-Distortion-Perception Tradeoff,12
2019,Statistical-Computational Tradeoff in Single Index Models,0
2019,Structure Learning with Side Information: Sample Complexity,3
2019,The spiked matrix model with generative priors,27
2019,Turbo Autoencoder: Deep learning based channel codes for point-to-point communication channels,49
2019,How degenerate is the parametrization of neural networks with the ReLU activation function?,17
2019,Implicit Regularization in Deep Matrix Factorization,173
2019,The Impact of Regularization on High-dimensional Logistic Regression,42
2019,The Implicit Bias of AdaGrad on Separable Data,7
2019,"Time Matters in Regularizing Deep Networks: Weight Decay and Data Augmentation Affect Early Learning Dynamics, Matter Little Near Convergence",41
2019,Average Case Column Subset Selection for Entrywise $\ell_1$-Norm Loss,11
2019,On Distributed Averaging for Stochastic k-PCA,4
2019,On Robustness of Principal Component Regression,21
2019,Towards Practical Alternating Least-Squares for CCA,8
2019,Unsupervised Discovery of Temporal Structure in Noisy Data with Dynamical Components Analysis,12
2019,Comparing distributions: $\ell_1$ geometry improves kernel two-sample testing,5
2019,Distributionally Robust Optimization and Generalization in Kernel Methods,39
2019,Learning metrics for persistence-based summaries and applications for graph classification,52
2019,Minimum Stein Discrepancy Estimators,38
2019,Tight Dimensionality Reduction for Sketching Low Degree Polynomial Kernels,5
2019,Two Generator Game: Learning to Sample via Linear Goodness-of-Fit Test,4
2019,Wasserstein Weisfeiler-Lehman Graph Kernels,78
2019,Dimensionality reduction: theoretical perspective on practical measures,4
2019,Learning nonlinear level sets for dimensionality reduction in function approximation,14
2019,No Pressure! Addressing the Problem of Local Minima in Manifold Learning Algorithms,0
2019,Selecting the independent coordinates of manifolds with large aspect ratios,5
2019,Subspace Detours: Building Transport Plans that are Optimal on Subspace Projections,16
2019,Unsupervised Co-Learning on $G$-Manifolds Across Irreducible Representations,0
2019,Dying Experts: Efficient Algorithms with Optimal Regret Bounds,3
2019,Dynamic Local Regret for Non-convex Online Forecasting,3
2019,Online Convex Matrix Factorization with Representative Regions,2
2019,Online Forecasting of Total-Variation-bounded Sequences,12
2019,Online Stochastic Shortest Path with Bandit Feedback and Unknown Transition Function,26
2019,Private Learning Implies Online Learning: An Efficient Reduction,11
2019,Random Path Selection for Continual Learning,37
2019,Superposition of many models into one,53
2019,User-Specified Local Differential Privacy in Unconstrained Adaptive Online Learning,15
2019,Are Disentangled Representations Helpful for Abstract Visual Reasoning?,83
2019,CPM-Nets: Cross Partial Multi-View Networks,27
2019,Cross-lingual Language Model Pretraining,813
2019,Graph Transformer Networks,181
2019,Learning Representations by Maximizing Mutual Information Across Views,540
2019,Numerically Accurate Hyperbolic Embeddings Using Tiling-Based Models,17
2019,On the Fairness of Disentangled Representations,97
2019,On the Transfer of Inductive Bias from Simulation to the Real World: a New Disentanglement Dataset,44
2019,Stacked Capsule Autoencoders,148
2019,Understanding the Representation Power of Graph Neural Networks in Learning Graph Topology,64
2019,Wasserstein Dependency Measure for Representation Learning,46
2019,Learning step sizes for unfolded sparse coding,26
2019,Algorithmic Analysis and Statistical Estimation of SLOPE via Approximate Message Passing,20
2019,Algorithmic Guarantees for Inverse Imaging with Untrained Network Priors,28
2019,Block Coordinate Regularization by Denoising,36
2019,Handling correlated and repeated measurements with the smoothed multivariate square-root Lasso,9
2019,Efficiently Learning Fourier Sparse Set Functions,5
2019,Fast Sparse Group Lasso,12
2019,Global Guarantees for Blind Demodulation with Generative Priors,18
2019,Interaction Hard Thresholding: Consistent Sparse Quadratic Regression in Sub-quadratic Time and Space,1
2019,"Inverting Deep Generative models, One layer at a time",32
2019,Manifold denoising by Nonlinear Robust Principal Component Analysis,0
2019,Rethinking the CSC Model for Natural Images,30
2019,Sample Complexity of Learning Mixture of Sparse Linear Regressions,11
2019,Sampling Sketches for Concave Sublinear Functions of Frequencies,5
2019,Screening Sinkhorn Algorithm for Regularized Optimal Transport,21
2019,Solving graph compression via optimal transport,11
2019,Superset Technique for Approximate Recovery in One-Bit Compressed Sensing,10
2019,Universality in Learning from Linear Measurements,13
