YEAR,TITLE,citations 
2021,ConvexVST: A Convex Optimization Approach to Variance-stabilizing Transformation,0
2021,The Implicit Bias for Adaptive Optimization Algorithms on Homogeneous Neural Networks,2
2021,Robust Learning for Data Poisoning Attacks,0
2021,SketchEmbedNet: Learning Novel Concepts by Imitating Drawings,3
2021,Directional Bias Amplification,4
2021,An exact solver for the Weston-Watkins SVM subproblem,0
2021,SCC: an efficient deep reinforcement learning agent mastering the game of StarCraft II,2
2021,Quantum algorithms for reinforcement learning with a generative model,1
2021,Matrix Completion with Model-free Weighting,0
2021,UniSpeech: Unified Speech Representation Learning with Labeled and Unlabeled Data,14
2021,Instabilities of Offline RL with Pre-Trained Neural Representation,6
2021,Learning to Weight Imperfect Demonstrations,0
2021,Evolving Attention with Residual Convolutions,2
2021,Guarantees for Tuning the Step Size using a Learning-to-Learn Approach,2
2021,Bridging Multi-Task Learning and Meta-Learning: Towards Efficient Training and Effective Adaptation,4
2021,Towards Better Laplacian Representation in Reinforcement Learning with Generalized Graph Drawing,1
2021,Robust Asymmetric Learning in POMDPs,5
2021,A Unified Generative Adversarial Network Training via Self-Labeling and Self-Attention,0
2021,Decision-Making Under Selective Labels: Optimal Finite-Domain Policies and Beyond,0
2021,Inferring serial correlation with dynamic backgrounds,0
2021,Meta-learning Hyperparameter Performance Prediction with Neural Processes,0
2021,A Structured Observation Distribution for Generative Biological Sequence Prediction and Forecasting,0
2021,Thinking Like Transformers,2
2021,Leveraged Weighted Loss for Partial Label Learning,1
2021,Characterizing the Gap Between Actor-Critic and Policy Gradient,2
2021,Toward Understanding the Feature Learning Process of Self-supervised Contrastive Learning,5
2021,Keyframe-Focused Visual Imitation Learning,0
2021,Learning de-identified representations of prosody from raw audio,2
2021,Solving Inverse Problems with a Flow-based Noise Model,0
2021,Composing Normalizing Flows for Inverse Problems,1
2021,Which transformer architecture fits my data? A vocabulary bottleneck in self-attention,2
2021,Prediction-Centric Learning of Independent Cascade Dynamics from Partial Observations,0
2021,Leveraging Language to Learn Program Abstractions and Search Heuristics,5
2021,Leveraging Sparse Linear Layers for Debuggable Deep Networks,4
2021,Learning Neural Network Subspaces,4
2021,Conjugate Energy-Based Models,0
2021,Making Paper Reviewing Robust to Bid Manipulation Attacks,2
2021,LIME: Learning Inductive Bias for Primitives of Mathematical Reasoning,4
2021,ChaCha for Online AutoML,1
2021,Temporally Correlated Task Scheduling for Sequence Learning,1
2021,Class2Simi: A Noise Reduction Perspective on Learning with Noisy Labels,7
2021,On Reinforcement Learning with Adversarial Corruption and Its Application to Block MDP,1
2021,Generative Video Transformer: Can Objects be the Words?,1
2021,Uncertainty Weighted Actor-Critic for Offline Reinforcement Learning,8
2021,Towards Open-World Recommendation: An Inductive Model-based Collaborative Filtering Approach,2
2021,Data-efficient Hindsight Off-policy Option Learning,5
2021,A Bit More Bayesian: Domain-Invariant Learning with Uncertainty,0
2021,On the Optimality of Batch Policy Optimization Algorithms,6
2021,CRFL: Certifiably Robust Federated Learning against Backdoor Attacks,1
2021,RNNRepair: Automatic RNN Repair via Model-based Analysis,1
2021,Deep Reinforcement Learning amidst Continual Structured Non-Stationarity,1
2021,Batch Value-function Approximation with Only Realizability,23
2021,Interaction-Grounded Learning,0
2021,Composed Fine-Tuning: Freezing Pre-Trained Denoising Autoencoders for Improved Generalization,1
2021,Learning While Playing in Mean-Field Games: Convergence and Optimality,0
2021,Positive-Negative Momentum: Manipulating Stochastic Gradient Noise to Improve Generalization,0
2021,A Hybrid Variance-Reduced Method for Decentralized Stochastic Non-Convex Optimization,3
2021,Explore Visual Concept Formation for Image Classification,0
2021,CRPO: A New Approach for Safe Reinforcement Learning with Convergence Guarantee,4
2021,To be Robust or to be Fair: Towards Fairness in Adversarial Training,9
2021,Interpretable Stein Goodness-of-fit Tests on Riemannian Manifold,1
2021,Rethinking Neural vs. Matrix-Factorization Collaborative Filtering: the Theoretical Perspectives,0
2021,Dash: Semi-Supervised Learning with Dynamic Thresholding,3
2021,An End-to-End Framework for Molecular Conformation Generation via Bilevel Programming,4
2021,Self-supervised Graph-level Representation Learning with Local and Global Structure,8
2021,Conformal prediction interval for dynamic time-series,6
2021,Learner-Private Convex Optimization,0
2021,Doubly Robust Off-Policy Actor-Critic: Convergence and Optimality,5
2021,Optimization of Graph Neural Networks: Implicit Acceleration by Skip Connections and More Depth,12
2021,Group-Sparse Matrix Factorization for Transfer Learning of Word Embeddings,1
2021,KNAS: Green Neural Architecture Search,2
2021,Structured Convolutional Kernel Networks for Airline Crew Scheduling,2
2021,Mediated Uncoupled Learning: Learning Functions without Direct Input-output Correspondences,0
2021,EL-Attention: Memory Efficient Lossless Attention for Generation,1
2021,Link Prediction with Persistent Homology: An Interactive View,0
2021,CATE: Computation-aware Neural Architecture Encoding with Transformers,3
2021,On Perceptual Lossy Compression: The Cost of Perceptual Reconstruction and An Optimal Training Framework,2
2021,CIFS: Improving Adversarial Robustness of CNNs via Channel-wise Importance-based Feature Selection,0
2021,Exact Gap between Generalization Error and Uniform Convergence in Random Feature Models,7
2021,Learning Optimal Auctions with Correlated Valuations from Samples,0
2021,Tensor Programs IV: Feature Learning in Infinite-Width Neural Networks,2
2021,LARNet: Lie Algebra Residual Network for Face Recognition,1
2021,BASGD: Buffered Asynchronous SGD for Byzantine Learning,1
2021,Tensor Programs IIb: Architectural Universality Of Neural Tangent Kernel Training Dynamics,2
2021,Graph Neural Networks Inspired by Classical Iterative Algorithms,1
2021,Representation Matters: Offline Pretraining for Sequential Decision Making,13
2021,Accelerating Safe Reinforcement Learning with Constraint-mismatched Baseline Policies,0
2021,Voice2Series: Reprogramming Acoustic Models for Time Series Classification,2
2021,When All We Need is a Piece of the Pie: A Generic Framework for Optimizing Two-way Partial AUC,0
2021,Rethinking Rotated Object Detection with Gaussian Wasserstein Distance Loss,14
2021,Delving into Deep Imbalanced Regression,10
2021,Backpropagated Neighborhood Aggregation for Accurate Training of Spiking Neural Networks,0
2021,HAWQ-V3: Dyadic Neural Network Quantization,13
2021,Improving Generalization in Meta-learning via Task Augmentation,3
2021,Deep Learning for Functional Data Analysis with Adaptive Basis Layers,0
2021,Addressing Catastrophic Forgetting in Few-Shot Problems,0
2021,Reinforcement Learning with Prototypical Representations,23
2021,Elementary superexpressive activations,4
2021,Break-It-Fix-It: Unsupervised Learning for Program Repair,3
2021,Improving Gradient Regularization using Complex-Valued Neural Networks,1
2021,Neighborhood Contrastive Learning Applied to Online Patient Monitoring,1
2021,From Local Structures to Size Generalization in Graph Neural Networks,1
2021,Improved OOD Generalization via Adversarial Training and Pretraing,3
2021,Regret and Cumulative Constraint Violation Analysis for Online Convex Optimization with Long Term Constraints,0
2021,Continuous-time Model-based Reinforcement Learning,0
2021,Distributed Nyström Kernel Learning with Communications,6
2021,Path Planning using Neural A* Search,6
2021,SinIR: Efficient General Image Manipulation with Single Image Reconstruction,1
2021,Conditional Temporal Neural Processes with Covariance Loss,0
2021,Adversarial Purification with Score-based Generative Models,3
2021,Federated Continual Learning with Weighted Inter-client Transfer,11
2021,Autoencoding Under Normalization Constraints,2
2021,Accelerated Algorithms for Smooth Convex-Concave Minimax Problems with O(1/k^2) Rate on Squared Gradient Norm,10
2021,Lower-Bounded Proper Losses for Weakly Supervised Classification,0
2021,Graph Contrastive Learning Automated,9
2021,LogME: Practical Assessment of Pre-trained Models for Transfer Learning,4
2021,Exponentially Many Local Minima in Quantum Neural Networks,2
2021,DAGs with No Curl: An Efficient DAG Structure Learning Approach,1
2021,Provably Efficient Algorithms for Multi-Objective Competitive RL,4
2021,Whittle Networks: A Deep Likelihood Model for Time Series,3
2021,Deep Latent Graph Matching,0
2021,Learning Generalized Intersection Over Union for Dense Pixelwise Prediction,1
2021,Large Scale Private Learning via Low-rank Reparametrization,3
2021,Federated Deep AUC Maximization for Hetergeneous Data with a Constant Communication Complexity,3
2021,Neural Tangent Generalization Attacks,1
2021,On Explainability of Graph Neural Networks via Subgraph Explorations,12
2021,Federated Composite Optimization,6
2021,Three Operator Splitting with a Nonconvex Loss Function,0
2021,Grey-box Extraction of Natural Language Models,2
2021,Exponential Lower Bounds for Batch Reinforcement Learning: Batch RL can be Exponentially Harder than Online RL,20
2021,Learning Binary Decision Trees by Argmin Differentiation,0
2021,Barlow Twins: Self-Supervised Learning via Redundancy Reduction,122
2021,You Only Sample (Almost) Once: Linear Cost Self-Attention Via Bernoulli Sampling,1
2021,DouZero: Mastering DouDizhu with Self-Play Deep Reinforcement Learning,3
2021,DORO: Distributional and Outlier Robust Optimization,3
2021,Can Subnetwork Structure Be the Key to Out-of-Distribution Generalization?,2
2021,Towards Certifying L-infinity Robustness using Neural Networks with L-inf-dist Neurons,1
2021,Efficient Lottery Ticket Finding: Less Data is More,4
2021,Robust Policy Gradient against Strong Data Corruption,6
2021,Near Optimal Reward-Free Reinforcement Learning,0
2021,Bayesian Attention Belief Networks,2
2021,Understanding Failures in Out-of-Distribution Detection with Deep Generative Models,3
2021,Poolingformer: Long Document Modeling with Pooling Attention,5
2021,Probabilistic Generating Circuits,3
2021,PAPRIKA: Private Online False Discovery Rate Control,4
2021,Learning from Noisy Labels with No Change to the Training Process,1
2021,Progressive-Scale Boundary Blackbox Attack via Projective Gradient Estimation,3
2021,FOP: Factorizing Optimal Joint Policy of Maximum-Entropy Multi-Agent Reinforcement Learning,2
2021,Learning Noise Transition Matrix from Only Noisy Labels via Total Variation Regularization,8
2021,Quantile Bandits for Best Arms Identification,1
2021,Towards Better Robust Generalization with Shift Consistency Regularization,1
2021,On-Policy Deep Reinforcement Learning for the Average-Reward Criterion,1
2021,Differentiable Dynamic Quantization with Mixed Precision and Adaptive Resolution,0
2021,iDARTS: Differentiable Architecture Search with Stochastic Implicit Gradients,2
2021,Deep Coherent Exploration for Continuous Control,1
2021,Average-Reward Off-Policy Policy Evaluation with Function Approximation,5
2021,Matrix Sketching for Secure Collaborative Machine Learning,0
2021,MetaCURE: Meta Reinforcement Learning with Empowerment-Driven Exploration,2
2021,World Model as a Graph: Learning Latent Landmarks for Planning,11
